event,lat,lon,state,event_time,start_time,accum_time,period_start,period_end,exceedance,accumulation,exceed_pts,exceed_vol,exceed_length,max_1hr,max_pflength,pflength_duration,ari_10,ari_25,ari_50,ari_100,ari_500,ari_1000,tc_flag,iso_flag,mcs_flag,noct_flag,qc_flag
6571,43.12648917485101,-88.40852268751627,WI,2016061007,2016061002,2016061009,2016060918,2016061018,14.196676960583233,99.80000019073486,7,32.64658426133268,6.081421045332526,48.880001068115234,434.3539862,5,85.60332323015163,105.918,123.44400000000005,143.04665691363925,196.6362896192966,222.7992455551056,0,0,1,1,1
6572,37.5059023144552,-101.2338847485418,KS,2016061007,2016061000,2016061011,2016060919,2016061017,20.3776625078182,101.89999771118164,6,81.14765883140373,5.809732112554065,46.25,171.9982253,0,81.52233520336344,100.584,116.078,132.07999999999998,171.78960201943048,189.9967897887678,0,1,0,1,1
6573,39.6491681938456,-85.22076224726987,IN,2016061011,2016061011,2016061017,2016061001,2016061100,60.24999916076659,147.8799991607666,34,665.1765581274035,11.823545707403197,59.5,215.112239,2,87.63000000000001,101.854,113.15438307292663,124.206,150.38032177956796,161.92238307292664,0,0,0,0,1
6574,48.18289514218805,-102.90771235804698,ND,2016061109,2016061106,2016061113,2016061101,2016061118,0.6859999952316258,60.62999999523163,2,0.6897019442022128,4.470533120259154,31.3799991607666,572.9148971,5,59.944,73.65999999999998,85.08999999999997,97.28199999999998,129.01994175328332,144.0049585600051,0,0,1,1,1
6575,32.54826895415941,-102.03192742942996,TX,2016061204,2016061200,2016061211,2016061118,2016061220,12.439709899326346,107.9000015258789,4,31.87570763911819,5.55102974320009,42.130001068115234,369.4451528,7,95.46029162655256,120.09829162655258,140.208,162.26229162655258,222.95936439865744,252.6862916265526,0,0,1,1,1
6576,34.80942002230035,-97.38465690770768,OK,2016061209,2016061208,2016061219,2016061201,2016061303,72.94800247955324,196.9000024795532,205,5450.707285246834,11.353239451807124,42.380001068115234,400.8580451,7,123.95199999999998,153.416,178.81599999999997,207.01,282.76994070726965,319.59994070726964,0,0,1,1,1
6577,47.96081367515176,-93.51917394672772,MN,2016061300,2016061215,2016061303,2016061212,2016061312,101.74600106334688,182.0100010633469,77,3142.800589799838,12.614174217972746,63.0,429.3192352,7,80.26399999999998,96.44410935211454,109.32200994134868,122.35210935211455,154.73485643356844,169.1901192934632,0,0,1,0,1
6578,37.86605060303187,-100.40347994091132,KS,2016061307,2016061306,2016061310,2016061209,2016061319,53.62999450683594,141.25999450683594,47,546.799810264944,9.204643956121734,69.87999725341797,583.5079866,4,87.63,106.8467877332324,122.3407877332324,138.5781846199242,178.61211922215267,196.7627877332324,0,0,1,1,1
6579,31.85050946953104,-96.38404603263962,TX,2016061308,2016061303,2016061314,2016061215,2016061320,116.49399926090246,253.3999992609024,161,4788.555876571393,11.03927534480278,92.75,346.9064038,6,136.90599999999995,170.95632096382326,199.369987345774,230.90032096382325,321.573941824227,367.3082627880503,0,0,1,1,1
6580,46.92454624143917,-103.9644105820944,ND,2016061321,2016061320,2016061403,2016061315,2016061408,0.3299984312057518,60.01999843120575,1,0.3299984312057518,0.0,29.1299991607666,610.145989,5,59.69,72.96703035775273,83.82000000000001,94.81103035775271,122.50691375422925,135.2106022210841,0,0,1,0,1
6581,35.53848861904503,-101.52579588900583,TX,2016061401,2016061400,2016061407,2016061315,2016061413,5.728000224113458,95.39000022411346,3,7.793998928308468,8.094779123093561,78.0,456.539052,4,89.662,110.06956553532804,126.238,143.4951456771552,188.5646967124821,209.82798549999887,0,0,1,1,1
6582,41.04195437055595,-88.75127183542423,IL,2016061407,2016061405,2016061411,2016061320,2016061419,47.79200022888185,141.01000022888184,8,179.13879608674648,11.986706030962193,79.0,261.5093479,2,93.218,112.014,129.79535218390706,148.34496518993348,197.6299303798669,226.6025085758269,0,0,0,1,1
6583,33.64239237796325,-92.43230356474628,AR,2016061410,2016061406,2016061415,2016061323,2016061422,88.30106626548437,223.3999938964844,80,2181.7877516923745,11.23452018097798,77.62999725341797,386.4810252,7,135.098927631,162.5281379514732,184.60668867799563,207.4861379514732,264.86789899846883,291.22979799693763,0,0,1,0,1
6584,46.05871485717268,-100.56665627996097,ND,2016061414,2016061413,2016061420,2016061317,2016061503,55.91600141143799,126.020001411438,137,1581.4049260137429,8.782490187889291,50.130001068115234,722.5880056,6,70.104,87.122,101.092,115.824,153.42794410514577,170.95394410514578,0,0,1,0,1
6585,44.00235651672082,-94.28883358041791,MN,2016061420,2016061414,2016061423,2016061410,2016061502,4.463456814438146,105.0,2,4.814948266272438,4.32473974127619,39.25,722.5880056,3,100.53654318556184,126.25268445357936,148.2639232295362,172.13992322953624,235.88398772709,266.5558464590724,0,0,0,0,1
6586,45.85487822381116,-103.93541891385304,SD,2016061422,2016061421,2016061423,2016061411,2016061509,4.314000000000007,63.75,2,6.9805275101259525,4.385320811267164,54.130001068115234,30.68812228,0,59.43599999999999,72.97687266441454,84.26467959648153,96.012,126.49200000000002,140.71599999999998,0,1,0,0,0
6587,30.50202144091719,-102.51590065499876,TX,2016061501,2016061422,2016061504,2016061414,2016061512,14.33032808601358,104.2700012922287,3,18.6164390870988,5.44241279793664,46.880001068115234,145.1665511,0,89.93967320621512,114.06392522161882,133.64559842783393,155.49534641243028,215.6732722440728,245.09927285409648,0,1,0,0,1
6588,43.06320180401045,-89.64485400378175,WI,2016061501,2016061423,2016061507,2016061415,2016061514,70.71202488126556,164.60000610351562,80,1536.6664817075052,12.177746079054817,49.25,1046.190908,6,93.88798122225006,115.77211520751028,134.31411520751027,154.7308592256758,209.08685922567585,235.288993210936,0,0,1,1,1
6589,34.18302956262771,-79.88574970900936,SC,2016061502,2016061501,2016061508,2016061415,2016061514,20.51936019174957,131.51999735832214,4,47.98815083334982,3.994460157443175,109.87999725341795,253.4621637,1,111.00063716657256,135.71556788002746,157.988,181.3586371665725,243.59517170570643,276.4342050466,0,0,0,1,1
6590,47.82690742588159,-97.36548961683548,ND,2016061504,2016061423,2016061508,2016061418,2016061511,0.9280003242492824,79.16000032424927,1,0.9280003242492824,0.0,43.130001068115234,851.0121558,9,78.23199999999999,97.73154858417534,114.24154858417536,132.02154858417535,179.0477284516696,201.61754858417527,0,0,1,1,1
6591,31.819100702026454,-86.9176488954929,AL,2016061512,2016061511,2016061519,2016061503,2016061600,54.71228001635262,197.64000034332275,30,421.9107151571951,11.043736131893466,43.880001068115234,523.5908236,7,142.92772032697013,180.19144065394025,213.10763004620628,249.6093503731764,349.8355397654424,399.2912600924125,0,0,1,0,1
6592,34.556994611207934,-100.8093561923364,TX,2016061521,2016061520,2016061604,2016061512,2016061612,51.47091883426919,150.49999809265137,13,332.0688616474113,8.965219051363604,49.5,510.4758905,2,99.02907925838218,122.682,141.95507925838217,162.78307925838217,219.8664041042869,247.5881585167644,0,0,0,0,1
6593,36.59722815323308,-81.12756472739096,VA,2016061521,2016061517,2016061604,2016061512,2016061608,8.018560159868898,86.76999843120575,4,19.25608715317057,4.08331212634986,29.6299991607666,373.7530803,4,78.75143827133685,92.98212630575163,104.3010272253704,115.67915804058433,142.66743439545365,154.2142526115033,0,0,1,0,1
6594,37.99169634785024,-97.454737170574,KS,2016061600,2016061521,2016061604,2016061512,2016061612,110.41451890324376,222.0300015211105,22,722.13994351219,11.679841114175316,49.630001068115234,257.3296601,2,111.61548261786676,136.5079479422578,156.82794794225782,177.90994794225782,230.85143056012456,255.1253382815887,0,0,0,0,1
6595,39.94281920681275,-79.97073252034966,PA,2016061600,2016061523,2016061605,2016061516,2016061612,3.986001068115243,76.63000106811523,1,3.986001068115243,0.0,42.630001068115234,166.4702735,0,72.64399999999999,86.36000000000001,97.79,109.728,140.19086247702066,154.4148624770207,0,1,0,1,1
6596,44.04888198332603,-82.9653504926489,MI,2016061609,2016061608,2016061616,2016061602,2016061620,2.7959994993209847,72.89999949932098,1,2.7959994993209847,0.0,29.3799991607666,373.1841485,6,70.104,86.3884212016952,100.838,116.58599999999998,159.54042120169524,180.55880091854988,0,0,1,0,1
6597,38.73912541128884,-95.48752270478894,KS,2016061613,2016061604,2016061615,2016061603,2016061700,3.948000109672535,119.01000010967256,1,3.948000109672535,0.0,81.25,308.7806925,2,115.062,139.954,160.02,180.75938015834151,232.74127042494604,256.363270424946,0,0,0,1,1
6598,39.89864392976705,-79.61746517407767,PA,2016061704,2016061620,2016061707,2016061612,2016061716,44.47286180252294,123.0,16,197.36234093993653,8.398983183212334,76.0,374.5269504,3,78.52713819747706,93.96004024960892,106.95132097644796,120.67117844708596,157.26449942353395,175.84378015037302,0,0,0,1,1
6599,37.69893319175877,-92.84989289341252,MO,2016061707,2016061703,2016061709,2016061620,2016061717,35.48599771118164,141.14999771118164,6,146.0876274449251,11.654036757851184,40.380001068115234,135.6077654,0,105.664,126.74231591267656,144.2364697022526,162.77846970225266,211.29200099765103,234.34137116760013,0,1,0,1,1
6600,48.44387596168295,-97.48484491714596,ND,2016061712,2016061710,2016061715,2016061617,2016061800,44.54400118255617,121.76000118255617,116,1505.5515990389708,12.652973115205086,49.0,426.5241041,5,77.21599999999998,96.9944458577022,113.53799999999998,131.31799999999998,178.05399999999997,200.406,0,0,1,0,1
6601,39.01986306772896,-99.26759622644607,KS,2016061800,2016061720,2016061807,2016061714,2016061809,16.077998660087573,108.2799986600876,6,45.22279720421166,8.34368078262671,26.8799991607666,787.4657597,9,92.202,114.046,132.05200124674369,150.8480012467437,198.6000012467437,220.726,0,0,1,0,1
6602,41.45289242494082,-96.42212321279658,NE,2016061806,2016061805,2016061812,2016061713,2016061818,31.525999160766588,133.3799991607666,44,553.5788662814277,12.007258056230668,71.87999725341797,477.5409723,5,101.854,125.73000000000002,145.54200000000003,166.37,220.24862094470976,245.5097621106705,0,0,1,1,1
6603,34.99352382353137,-99.30894037135954,OK,2016061907,2016061904,2016061911,2016061820,2016061918,22.11216465469238,135.88999831676483,10,108.217739663098,5.679301236375058,45.75,257.1883338,2,113.77783366207244,141.986,165.59383366207246,190.754,256.032,287.02,0,0,0,1,1
6604,41.65878314556335,-96.53576805929066,NE,2016062022,2016062017,2016062100,2016062011,2016062106,8.42400000000002,108.5,3,16.69000163555144,4.262086571692159,62.880001068115234,578.2385022,5,100.07599999999998,123.43004465753694,142.73809823809646,163.32199999999995,217.15604465753697,242.55199107697737,0,0,1,0,1
6605,39.89398713029813,-93.93503763603206,MO,2016062022,2016062022,2016062110,2016062021,2016062110,5.967998779296877,121.02999877929688,3,14.850348856946155,0.0,22.1299991607666,578.2385022,6,115.062,142.748,165.862,190.44347484324828,254.254,284.48,0,0,1,1,1
6606,36.87947959921811,-83.26526122015173,KY,2016062200,2016062121,2016062205,2016062110,2016062212,60.96068900974829,152.01000118255615,41,924.812298444196,11.543547702584306,35.880001068115234,593.3220224,6,91.04931217280786,109.33731217280786,124.83131217280788,141.82596627306452,188.65924185387072,212.6525540266786,0,0,1,1,1
6607,41.89516569751974,-91.66539211991812,IA,2016062206,2016062205,2016062214,2016062122,2016062218,11.301129212617354,112.49999713897704,27,101.74413381110736,8.536746419644262,46.75,701.3173836,6,101.1988679263597,125.222,145.3045120789517,166.98486792635973,223.6661132658792,250.5901132658792,0,0,1,1,1
6608,48.95879593638008,-101.94303217235938,ND,2016062207,2016062202,2016062214,2016062120,2016062219,51.469621948914494,115.99999690055849,39,907.9169362725884,10.044993229491109,50.130001068115234,317.5771625,8,64.53037495164398,78.232,89.154,100.11739128586838,127.5493912858684,139.75576623751235,0,0,1,1,1
6609,40.64841507560908,-87.38728448072584,IN,2016062306,2016062303,2016062308,2016062218,2016062317,33.556054885387695,126.6400022506714,40,316.9977039463537,11.949624658917523,63.130001068115234,847.5165326,5,93.08394736528368,110.998,125.984,141.73200000000003,181.86400000000003,201.19072019495232,0,0,1,1,1
6610,37.82554773701092,-80.3822260737548,WV,2016062317,2016062314,2016062402,2016062218,2016062410,125.43000152587892,202.9000015258789,1088,24335.027447849232,11.675251762183178,40.0,1015.619557,6,77.47,92.23636182200016,104.68236182200016,117.89036182200014,152.16574749258373,168.71010931458392,0,0,1,0,1
6611,40.62234046463085,-103.46129644481772,CO,2016062323,2016062322,2016062401,2016062311,2016062410,7.720002136230477,73.76000213623047,5,21.9500005722046,8.42210851578273,40.380001068115234,204.7757693,1,66.03999999999999,81.53399999999999,94.23399999999998,107.442,140.5520275588348,155.79202755883483,0,0,0,0,1
6612,36.9022445326402,-97.03133266530864,OK,2016062404,2016062403,2016062414,2016062322,2016062416,21.786,146.5,4,38.85547116603385,5.778873403119259,37.0,175.7845249,0,124.714,155.448,181.4008126281676,209.55,283.57739736691616,318.8999734695237,0,1,0,1,1
6613,38.0095371636052,-99.7742526899978,KS,2016062406,2016062404,2016062410,2016062319,2016062417,11.454934790158546,101.1399974822998,4,18.89823818899092,8.272609252925733,67.12999725341797,365.0047657,5,89.68506269214126,111.02106269214124,128.29306269214123,146.32706269214123,192.07012538428248,213.1521253842825,0,0,1,1,1
6614,25.7145361786471,-80.95000721810811,FL,2016062420,2016062419,2016062422,2016062410,2016062507,3.123492755078473,158.89000403881073,1,3.123492755078473,0.0,138.3800048828125,110.5542368,0,155.76651128373226,193.9314069157407,227.4594069157408,264.1005886971109,364.3661756122932,413.38855996056935,0,1,0,0,1
6615,48.14742870301362,-93.09426646882469,MN,2016062512,2016062512,2016062600,2016062423,2016062600,40.154000104904185,118.64000010490416,74,923.6428681090542,12.630410948288958,75.5,445.9280964,3,78.48599999999999,95.3280898899306,108.712,122.48186953812308,156.51786953812308,171.90343973930345,0,0,0,0,1
6616,37.296563160162265,-101.48348963235787,KS,2016062601,2016062522,2016062608,2016062514,2016062611,21.081998474121093,101.5999984741211,13,94.05549859623142,11.606191911877668,38.25,801.3391148,4,80.518,100.076,115.824,132.58800000000002,175.0078153488589,194.6711861627308,0,0,1,1,1
6617,44.94856717816995,-87.80869845584283,WI,2016062607,2016062605,2016062611,2016062520,2016062619,59.11399855041503,132.51999855041504,74,1322.633121731628,12.35216412619333,70.5,1301.457904,6,73.406,89.40800000000002,102.87,117.59136456311832,155.69136456311836,173.73418050967868,0,0,1,1,1
6618,31.34800582305545,-101.24433822454932,TX,2016062620,2016062614,2016062702,2016062609,2016062703,24.148708739494907,124.52000033855438,9,118.4373213481603,8.667600191621435,46.0,202.159143,1,100.37129159905948,124.714,144.46423285364887,166.05423285364884,225.0429116480282,253.78620324708768,0,0,0,0,1
6619,39.62075317614949,-83.19690731858884,OH,2016062703,2016062702,2016062704,2016062616,2016062714,3.4479964141845727,86.75999641418457,1,3.4479964141845727,0.0,67.87999725341797,290.1576126,2,83.312,100.33,114.808,130.55599999999998,172.0827577997103,192.8641917583045,0,0,0,1,1
6620,34.183774735986084,-92.99628021167194,AR,2016062706,2016062702,2016062708,2016062619,2016062717,9.45599847412106,145.5999984741211,7,38.34743939103066,3.996848742745169,93.25,280.3031304,2,136.14400000000003,162.56747676133594,183.7822321460964,205.37829791001013,259.3590532947706,283.6102979100101,0,0,0,1,1
6621,30.6644320819277,-101.49832318468128,TX,2016062714,2016062708,2016062720,2016062616,2016062804,63.162242474258335,165.02999770641327,86,1568.616835964891,10.905539321579411,71.12999725341797,256.0461853,2,101.86775523215492,128.33803366630664,150.1444344859034,174.83671292005508,249.03514740595847,287.4434258401102,0,0,0,0,1
6622,38.048690677281776,-81.95379980069623,WV,2016062718,2016062717,2016062721,2016062708,2016062810,19.02724178940474,96.89000034332275,8,47.72500506560928,5.832069711470834,35.880001068115234,447.3382339,2,77.86275855391801,92.202,103.9077207048458,116.332,147.5957207048458,162.5817207048458,0,0,0,0,1
6623,31.91594119527095,-97.20820236888665,TX,2016062720,2016062720,2016062723,2016062711,2016062808,37.58166800450746,167.10000610351562,1,37.58166800450746,0.0,61.5,34.83948128,0,129.51833809900816,159.76992961671132,184.6623029054428,212.0943029054428,286.49857062116223,322.82094390989374,0,1,0,0,0
6624,34.6618570925496,-82.15583172785409,SC,2016062803,2016062720,2016062805,2016062717,2016062808,0.7569591196588021,115.63999927043916,1,0.7569591196588021,0.0,49.5,476.9881312,4,114.88304015078036,140.462,163.06799999999998,188.976,265.72824441198384,308.32520426120345,0,0,1,1,1
6625,45.45866369801429,-70.14952497267899,ME,2016062818,2016062817,2016062905,2016062809,2016062911,71.46078673482803,154.2799994945526,27,448.0270016320422,8.75356833112624,35.0,274.477752,2,82.81921275972458,98.32842551944915,110.51070611899392,122.45842551944916,158.78529967099357,174.2799188787185,0,0,0,0,1
6626,32.41991230319588,-81.62918852100597,GA,2016062900,2016062818,2016062902,2016062814,2016062911,7.169557543433655,126.49999809265135,1,7.169557543433655,0.0,74.87999725341797,172.7320177,0,119.33044054921773,145.49244054921775,167.84444054921772,192.30585561842784,257.3793248606314,288.7482993806238,0,1,0,0,1
6627,42.366509449530255,-101.78292388412876,NE,2016062900,2016062823,2016062904,2016062814,2016062911,6.463998474121098,78.5999984741211,1,6.463998474121098,0.0,38.380001068115234,469.1174564,5,72.136,88.138,101.09223102574308,114.5667001533943,148.85693117913738,164.60493117913745,0,0,1,0,1
6628,38.78612627344469,-103.95550435207196,CO,2016063000,2016062922,2016063002,2016062913,2016063010,3.4014414601034133,67.75,2,6.163982033354884,0.0,40.5,177.4082059,0,64.34855853989659,80.51799999999999,93.98000000000002,108.2905585398966,146.07906233993378,163.91528141015317,0,1,0,0,1
6629,35.39114416766298,-78.78920195986939,NC,2016063001,2016063000,2016063004,2016062915,2016063012,2.41921455382618,119.5999984741211,1,2.41921455382618,0.0,80.75,255.2999776,4,117.18078392029491,141.4937983712987,162.4085822915936,184.4954919320159,242.2402758523108,271.88729030331456,0,0,1,1,1
6630,35.227963097384595,-102.83615215464238,TX,2016063008,2016063000,2016063011,2016062921,2016063012,8.790493989910559,88.76999855041504,1,8.790493989910559,0.0,26.6299991607666,100.1003523,0,79.97950456050448,98.66040825420058,113.7615045605045,130.21637147969363,175.6224082542006,197.8355045605045,0,1,0,1,1
6631,25.840992253505817,-80.7265598172088,FL,2016063020,2016063020,2016070100,2016063010,2016070108,6.282908668235109,158.89000511169434,1,6.282908668235109,0.0,141.6300048828125,420.5546838,1,152.60709644345923,190.98161023656093,224.78033595936884,262.39284975247057,365.4473445027844,416.2042290165373,0,0,0,0,1
6632,34.61994197374412,-102.03161083713792,TX,2016063021,2016063021,2016070103,2016063012,2016070109,22.5300022506714,108.8900022506714,3,43.070000910759006,5.665546504040734,56.630001068115234,122.5009285,0,86.35999999999999,105.41,120.16275643076357,135.65675643076355,176.6619557020149,196.088,0,1,0,0,1
6633,33.10520842968417,-81.18137977103709,SC,2016063023,2016063021,2016070101,2016063009,2016070109,22.43000212669372,139.27000212669373,3,35.4783611488441,3.94096105973068,50.880001068115234,137.2153508,0,116.84,142.08111822327407,167.01068396439646,192.5544895933641,259.5880000000001,298.45000000000005,0,1,0,0,1
6634,43.50109419900942,-102.1229303522038,SD,2016070122,2016070117,2016070202,2016070106,2016070210,24.42200128269197,94.78000128269196,21,163.76539725219112,12.209611214488309,55.630001068115234,399.1357483,3,70.35799999999999,87.69333087041147,101.91733087041146,116.84,154.94,172.46599999999998,0,0,0,0,1
6635,39.46933833241987,-74.88094590615128,NJ,2016070122,2016070119,2016070200,2016070109,2016070209,17.57054471839311,124.8900021314621,4,39.60167832774654,5.920358966273601,53.380001068115234,427.8435625,1,107.319457413069,131.57199999999995,153.99742232599866,177.87342232599866,242.13542232599863,277.6137903512964,0,0,0,0,1
6636,38.30212981327521,-99.69249877028176,KS,2016070205,2016070203,2016070212,2016063015,2016070218,75.22800129699706,164.89000129699707,202,3048.703846323852,11.7091606630243,48.0,678.8581928,9,89.662,111.22685590131182,128.69422543252443,147.04085590131186,193.69308133383623,215.27663968087967,0,0,1,1,1
6637,29.73468627649457,-83.41031522921935,FL,2016070211,2016070208,2016070213,2016070201,2016070220,2.5332948256076406,168.10000610351562,1,2.5332948256076406,0.0,53.75,267.6770422,4,165.56671127790798,205.74,241.004711277908,279.4186296511528,384.1079183732449,435.1619183732448,0,0,1,0,1
6638,25.47331257344005,-80.71029477766308,FL,2016070217,2016070217,2016070220,2016070207,2016070305,8.891869650734236,175.0,1,8.891869650734236,0.0,95.75,75.00749098,0,166.10813034926576,207.7761186389896,244.59413034926573,285.44086195139323,397.6890040109352,452.9623485762005,0,1,0,0,1
6639,34.59675431902494,-79.11584112508024,NC,2016070301,2016070217,2016070304,2016070215,2016070313,54.65950499252234,173.89999651908877,6,121.99780818805468,8.971577425741966,96.12999725341795,138.5450975,0,119.2404915265664,145.91049152656635,168.66599404794144,193.16448557450784,259.72247962244927,293.1840649623793,0,1,0,1,1
6640,39.003032518364094,-93.6184941512352,MO,2016070306,2016070301,2016070313,2016070212,2016070401,107.91464257766393,223.899998664856,322,6762.664289402441,11.78391819219854,34.0,1167.664265,12,115.98535608719205,142.67555173045034,165.06272608649505,188.93872608649508,251.42272608649503,280.78073999860607,0,0,1,1,1
6641,48.79578663306083,-101.89505430668588,ND,2016070400,2016070314,2016070402,2016070314,2016070412,4.871999995231633,68.87999999523163,1,4.871999995231633,0.0,51.0,231.6694421,1,64.008,77.36706066499353,87.88400000000001,98.806,125.5270075540825,137.59179152866898,0,0,0,0,1
6642,35.322443747909006,-97.07617731144272,OK,2016070401,2016070400,2016070404,2016070314,2016070412,24.92552223238229,151.89000117778778,2,36.02596518783838,4.039107189117932,103.0,296.1029635,4,126.96447894540547,156.46400000000003,181.3204789454055,207.772,276.6838049252302,309.20668568506017,0,0,1,1,1
6643,36.83433170222392,-88.10395356191066,KY,2016070402,2016070323,2016070409,2016070315,2016070422,70.41234368778791,180.49999845027924,147,2368.945758839162,11.569893133633744,82.37999725341797,747.2596007,10,110.08765476249133,131.04788176972187,148.44165476249134,166.7296547624913,214.10588176972183,237.0715365322132,0,0,1,1,1
6644,37.64530751406122,-93.43735924121644,MO,2016070402,2016070400,2016070412,2016070323,2016070412,2.4959964141845603,114.50999641418456,1,2.4959964141845603,0.0,40.880001068115234,797.2211294,5,112.014,135.89,155.82424342311245,177.27136760506323,233.09372452701885,259.5097245270189,0,0,1,1,1
6645,35.47475690448538,-81.78162084645874,NC,2016070405,2016070323,2016070408,2016070318,2016070416,24.681248769068844,141.26000022888184,1,24.681248769068844,0.0,85.0,259.7848334,3,116.578751459813,139.49141050092288,158.8011562805756,179.570751459813,235.0011562805756,263.1951562805756,0,0,0,1,1
6646,39.02776159842372,-81.72940311242183,WV,2016070502,2016070415,2016070503,2016070415,2016070510,10.93599938964843,87.38999938964844,4,27.76200051021576,5.8977252936067694,39.0,537.2745944,6,76.45400000000001,91.05230147589742,102.99030147589744,115.73469651182808,147.86794650188418,163.1523415378148,0,0,1,1,1
6647,45.575842448237935,-95.74691009217212,MN,2016070509,2016070504,2016070514,2016070422,2016070520,31.14989293757144,119.76999950408936,7,149.15433398106188,8.779738249410075,33.75,285.5254648,3,88.62010656651792,109.71174850407864,127.32268854391856,146.0241065665179,194.12468854391847,216.7144370479972,0,0,0,1,1
6648,34.47491672411597,-90.86021796502678,AR,2016070512,2016070508,2016070516,2016070502,2016070523,26.506001296997084,146.14000129699707,11,105.67524070541675,8.962396925050742,59.630001068115234,689.7403173,5,119.634,140.97237604827342,158.18732734338283,175.7703760482734,219.40132734338283,238.9593273433828,0,0,1,0,1
6649,38.63944496826468,-99.700294304227,KS,2016070604,2016070604,2016070612,2016070523,2016070618,11.098706787168824,97.26999747753143,7,33.68308686674146,4.158593189032929,26.3799991607666,455.209074,7,86.17129069036261,106.67368779484192,123.50929069036262,141.79097848520453,188.96739957776148,211.0653995777615,0,0,1,1,1
6650,42.16673339396087,-91.41865665598344,IA,2016070605,2016070605,2016070611,2016070521,2016070617,4.524243745171916,107.1999969482422,3,8.30591055400214,6.047226264580836,43.880001068115234,826.1300973,6,102.67575320307029,128.016,149.35199999999998,172.46599999999998,233.6794711846472,262.88947118464705,0,0,1,1,1
6651,46.624556423672765,-100.03905726143608,ND,2016070704,2016070701,2016070705,2016070617,2016070715,14.843999999999994,88.25,2,23.02399725341797,0.0,40.75,818.3949432,4,73.406,92.8841313780617,109.38502387881502,127.254,174.74782267468254,197.59871517543587,0,0,1,1,1
6652,36.82395807324183,-87.29079349195786,KY,2016070705,2016070619,2016070707,2016070616,2016070719,114.84800224590305,221.02000224590304,467,8636.509689663511,11.569416045931542,103.5,685.2818075,6,106.17199999999995,125.98399999999998,142.24,159.512,203.9586445256435,225.298,0,0,1,1,1
6653,48.03061341858523,-98.35062344945824,ND,2016070718,2016070718,2016070722,2016070710,2016070806,0.4899991607666152,72.8799991607666,1,0.4899991607666152,0.0,38.25,452.6143436,4,72.38999999999999,89.73858958530255,103.968637301415,119.44404860277332,158.82009631888576,177.3560486027733,0,0,1,0,1
6654,46.059209424676965,-68.06180222177915,ME,2016070720,2016070715,2016070802,2016070711,2016070805,17.80912638997374,95.39999961853027,1,17.80912638997374,0.0,15.380000114440918,473.4489079,7,77.59087322855653,92.83087322855653,104.65917079847593,116.43702872391134,148.18702872391137,161.90302872391135,0,0,1,0,1
6655,44.81375163729293,-71.37733479308389,NH,2016070721,2016070718,2016070723,2016070710,2016070806,5.452535768643031,83.39000034332275,1,5.452535768643031,0.0,33.380001068115234,473.4489079,2,77.93746457467972,92.45817712850666,103.6981968620196,115.0823012374837,148.18444507997367,162.3625494554378,0,0,0,0,1
6656,29.70353492042164,-103.50526594383824,TX,2016070723,2016070722,2016070802,2016070713,2016070811,8.13847352076283,74.37999999523163,1,8.13847352076283,0.0,48.75,73.64243547,0,66.2415264744688,78.17952647446882,86.707687436946,95.2514376790202,118.457687436946,129.4477502420742,0,1,0,0,1
6657,40.48303755439753,-80.68063066615122,OH,2016070723,2016070723,2016070801,2016070713,2016070811,5.222077893534518,78.38000106811523,4,11.09882034386186,0.0,41.130001068115234,208.1676668,1,73.15792317458072,87.8098990689744,99.99597589439368,112.7018990689744,146.14987496336806,162.15187496336807,0,0,0,0,1
6658,46.85012043881098,-93.43286898790302,MN,2016070801,2016070800,2016070805,2016070715,2016070814,28.48400011444089,117.13000011444092,10,87.7450215403261,12.517957151612434,72.5,556.2058543,5,88.64600000000003,109.22,126.4775881010102,144.52600000000004,191.02263951369093,212.8666395136909,0,0,1,0,1
6659,42.80386366260949,-83.42133041926877,MI,2016070803,2016070803,2016070808,2016070719,2016070815,2.1759999952316207,78.62999999523163,2,4.067998469352702,4.298367511967149,31.0,422.6876969,5,76.45400000000001,94.488,110.236,127.37199502821956,174.10799502821956,196.8319900564392,0,0,1,1,1
6660,38.93094603246718,-103.66357532353528,CO,2016070805,2016070803,2016070809,2016070718,2016070819,25.34599915122986,91.63999915122986,13,101.08349351612944,0.0,49.25,313.2434506,1,66.294,83.058,97.028,112.17359778464228,151.56541888768754,170.10741888768757,0,0,0,1,1
6661,40.54944736640958,-103.61355391155922,CO,2016070822,2016070822,2016070902,2016070814,2016070910,0.0599984741211017,66.0999984741211,1,0.0599984741211017,0.0,30.8799991607666,86.68857411,0,66.03999999999999,81.788,94.742,108.204,142.38843147922995,158.1364314792299,0,1,0,0,1
6662,32.03830287584709,-101.68927777441434,TX,2016070823,2016070822,2016070909,2016070818,2016070913,22.55896753911132,118.39000034332275,3,33.212599195971976,0.0,29.25,288.1549685,4,95.83103280421145,118.94503280421144,137.23303280421143,157.19660385586312,211.7041749075148,238.37417490751488,0,0,1,1,1
6663,41.80604243640723,-79.3031763284742,PA,2016070904,2016070902,2016070907,2016070817,2016070915,7.246107565661347,83.77000141143799,3,15.633875067065944,6.033100223310813,37.130001068115234,332.7514024,3,76.52389384577664,91.6243898701064,103.5623898701064,116.2623898701064,150.25516578669394,166.00316578669393,0,0,0,1,1
