event,lat,lon,event_time,start_time,end_time,exceedance,accumulation,exceed_pts,exceed_vol,exceed_length,max_1hr,max_pflength,pflength_duration,ari_10,ari_25,ari_50,ari_100,ari_500,ari_1000,tc_flag,iso_flag,mcs_flag,noct_flag
6042,48.03988162984967,-103.81432876098404,2015062601,2015062600,2015062612,15.276110728274134,72.87999725341797,3.0,25.036126899187792,6.307215770319256,42.380001068115234,141.85588968362111,0,57.60388652514384,70.10399627685547,80.51799774169922,91.5836315841086,119.76240691712329,132.78788463305398,0,1,0,1
6043,40.37154093723039,-84.93131150767658,2015062619,2015062618,2015062706,65.54814123758155,147.0199999809265,85.0,1168.6371136508512,70.69398778936961,103.0,809.3515673165391,12,81.47185874334497,96.26599884033205,108.20399475097656,120.79877039107802,151.84890501960126,166.30116535597014,0,0,1,0
6044,40.124003688358506,-89.6124976025402,2015062617,2015062612,2015062700,1.4160064458847046,95.64999997615814,1.0,1.4160064458847046,0.0,47.5,842.3527678193882,8,94.23399353027344,111.76000213623048,126.11151078903092,140.71600341796875,177.92750885096757,195.4535098275301,0,0,1,0
6045,34.883184961291406,-79.43494824153652,2015062701,2015062700,2015062707,21.6500004529953,139.76000106334686,7.0,84.324562506638,8.980661288750024,67.75,651.558282199711,5,118.11000061035156,143.25599670410156,164.33799743652344,186.4395015088172,244.85949967776253,273.2596618655306,0,0,1,1
6046,37.91616612896699,-80.07066833947943,2015062705,2015062704,2015062716,30.54561572362178,117.5200001001358,11.0,90.99171403398044,29.212872570703503,82.75,1035.481379045497,5,86.97438437651402,104.75438682372145,119.97931828115888,136.49652806083623,181.43944760060623,204.41370629262707,0,0,1,1
6047,31.39504365998386,-99.84505127822666,2015062701,2015062700,2015062710,4.586006164550767,116.5999984741211,1.0,4.586006164550767,0.0,37.380001068115234,353.638106231102,7,112.01399230957033,139.15029470817046,161.37985291928763,185.6739959716797,251.7139892578125,283.86898753889574,0,0,1,1
6048,41.35109527512659,-84.6688925145557,2015062715,2015062707,2015062719,30.532006263732924,109.7799997329712,72.0,726.3147975269476,45.177376332043615,18.8799991607666,1053.0513414004129,12,79.24799346923827,95.59605756834168,109.2288991900777,124.04406047938936,163.07689849533998,181.96496350997072,0,0,1,0
6049,40.75865947297885,-79.79791709412018,2015062722,2015062713,2015062801,26.364000201225267,99.76999843120576,7.0,87.63745420914708,13.35693909315432,42.25,876.0599540577623,5,73.40599822998048,87.62999725341797,99.31399536132812,111.76000213623044,143.7639923095703,159.00399780273438,0,0,1,0
6050,39.35812789997954,-75.0203695268313,2015062722,2015062719,2015062801,42.35199999809265,148.26999926567078,58.0,412.91202662648726,25.397147858795343,69.5,1106.3046952305867,6,105.91799926757812,129.7939910888672,152.39395565838447,176.02198791503906,239.77598571777344,275.08536890464904,0,0,1,0
6051,44.00905445316052,-72.05150854324216,2015062813,2015062806,2015062815,0.8375902203249979,78.14999854564667,1.0,0.8375902203249979,0.0,27.1299991607666,735.2498359559231,9,77.31240832532167,93.5007380009758,105.9427649487789,118.34337702302383,161.28380052093954,179.5455485869463,0,0,1,0
6052,46.4618100565963,-85.72858584172582,2015062819,2015062819,2015062821,23.73222085779089,95.0,6.0,67.24567678549224,6.243662429764312,59.75,129.74893982045552,0,71.26777914220911,87.71447570672842,101.23977926427942,115.5244918503198,152.14599609375,169.30918884588684,0,1,0,0
6053,41.25449495960896,-90.14257319054131,2015062822,2015062819,2015062905,6.532005190849304,102.29000079631804,1.0,6.532005190849304,0.0,32.630001068115234,359.393300620017,3,95.75799560546876,114.80799865722656,130.302001953125,146.81199645996094,188.74927135969568,209.06926342512537,0,0,0,0
6054,41.697549767653406,-89.02804911534383,2015062922,2015062919,2015063006,6.78399658203125,96.6999969482422,1.0,6.78399658203125,0.0,59.880001068115234,231.00986643377,1,89.91600036621094,109.501098303259,132.2686485923484,155.60954864002983,221.81109807303665,268.1826573788076,0,0,0,0
6055,31.484108453046225,-102.711906215081,2015063010,2015063010,2015063014,24.440000414848345,108.26000010967256,27.0,251.9114802235468,12.312340484595104,80.25,397.47539226912,3,83.8199996948242,104.39400482177734,120.90399169921876,138.56179661263903,184.6579895019531,206.39338194586685,0,0,0,1
6056,32.581488773802555,-88.55475487867415,2015063011,2015063010,2015063018,9.28199851512909,143.14000022411346,2.0,9.869573871881473,3.935702543880937,61.380001068115234,517.6034240301373,8,133.85800170898438,160.30588335256903,181.6099853515625,203.4540100097656,257.8099975585937,282.33840484679,0,0,1,0
6057,40.9844072925905,-75.45515564233801,2015063021,2015063013,2015070101,29.864793369604868,132.6500005722046,10.0,155.4951337969362,30.82380248265102,76.0,325.47253111995013,5,102.78520720259972,126.68152535821037,149.03352212355165,175.60610691236425,258.8536253665734,307.2702011822848,0,0,1,0
6058,38.43130374214483,-93.3769731017976,2015070107,2015070106,2015070118,79.33318021622802,196.3799991607666,173.0,3468.037354187488,117.84660042649394,76.0,568.2793152499327,9,117.0468189445386,142.29967934558408,163.32000786781646,185.225685891627,241.6136863799082,267.8208826931717,0,0,1,1
6059,38.35948639812555,-86.6102342782583,2015070202,2015070117,2015070205,68.96600246429443,167.01000118255615,34.0,332.0728412742746,33.411373601951304,76.25,363.09475896424505,4,98.04399871826172,116.58599090576172,131.62152743919654,147.57398986816406,187.7059936523437,206.50199890136724,0,0,1,1
6060,38.143657814414645,-90.34750328546193,2015070203,2015070202,2015070208,25.94400787353516,131.10000610351562,14.0,163.35745112346092,39.22730018399879,57.0,802.9706898593311,6,105.15599822998048,128.0159912109375,146.55799865722656,166.17682584588215,215.7676568108512,238.8051060563208,0,0,1,1
6061,45.78021819578149,-100.5408813272228,2015070208,2015070207,2015070218,60.74400615692139,132.88000011444092,24.0,480.986696433549,13.894523776307793,41.5,545.9127921476312,5,72.13599395751953,88.64599609375,101.85398864746097,115.0619888305664,147.73330737031583,162.21131376740578,0,0,1,1
6062,37.28837817190788,-93.10293802650028,2015070210,2015070205,2015070212,29.280949954619075,134.8800048828125,3.0,55.55736070144306,8.220053438634444,48.880001068115234,697.8002557394594,7,105.59905492819342,125.9190583511231,142.6830563394434,160.26308529387657,204.9563305172757,225.71939323486467,0,0,1,1
6063,35.80329803037646,-97.4465015439864,2015070300,2015070223,2015070306,42.234691005838144,161.26000022888184,18.0,239.912717271368,20.21051775813055,91.75,150.95134527641147,0,119.02530922304368,145.54199218749997,167.7933007790528,191.308273793297,252.67558286062672,281.5245518502651,0,1,0,1
6064,36.52939184194435,-85.48372042494236,2015070223,2015070223,2015070310,12.336713175530434,111.91000247001648,6.0,50.53600610691071,5.769706621384208,62.880001068115234,321.3082504319747,3,99.57328929448605,118.87199401855467,135.12799072265625,152.26597430815156,198.1199951171875,220.218002319336,0,0,0,1
6065,36.133976911591006,-94.55382852762476,2015070223,2015070220,2015070307,0.6149349485243789,121.02000021934508,1.0,0.6149349485243789,0.0,92.75,607.2597642711692,2,120.40506527082071,143.77306175904596,162.95018088210497,183.52417838673523,235.848176422032,260.2321785769123,0,0,0,0
6066,34.60196027235953,-89.23624274669237,2015070317,2015070306,2015070318,54.93801116943358,182.70000457763672,43.0,670.7302372570501,44.308424989083605,51.0,1257.8907963360682,12,127.76199340820314,151.10917532122292,169.651182767512,188.82783577650864,235.98356909252624,257.13302425161976,0,0,1,0
6067,37.04106926633516,-83.77922471350143,2015070315,2015070314,2015070402,73.3740042448044,162.02000033855438,61.0,1239.615591940188,33.075509594499984,53.25,591.7353697712609,5,88.64599609374999,105.17401799009356,119.1259994506836,133.87601984535434,172.9920182423029,192.0329197054953,0,0,1,0
6068,39.140086542791714,-81.45648149432566,2015070320,2015070319,2015070402,16.552000045776367,93.26000022888184,9.0,64.02004421580432,20.859228787991537,55.880001068115234,341.4784438736948,3,76.70800018310547,91.23393017745386,103.13475698994108,115.8239974975586,148.03575463955036,163.32199096679685,0,0,0,0
6069,35.43499323256586,-102.51455601628834,2015070402,2015070401,2015070405,17.861580247124024,100.26000022888184,6.0,45.32675895881597,9.011268400881722,55.0,203.7235555303501,1,82.39841998175781,101.95641716256124,117.85599517822266,134.93862265688983,180.3399963378906,201.98172410588003,0,0,0,1
6070,33.814401991363496,-93.39827696604276,2015070409,2015070404,2015070416,92.72690724296812,226.76999938488007,74.0,2670.0415702407863,48.47364752388691,45.5,1068.0265635965286,12,134.04309214191196,161.22109703620785,183.5730979021834,207.19509605964527,268.1022755937142,296.4428905638546,0,0,1,1
6071,37.23327548797614,-102.64746066799891,2015070500,2015070423,2015070510,35.74400329589844,115.5,2.0,43.42001056671143,0.0,49.880001068115234,52.82044416795617,0,79.75599670410156,102.10634737132416,121.66434607823948,143.25434236644134,202.6886927668305,231.64634065745696,0,1,0,1
6072,36.28075883896809,-87.12451420915164,2015070501,2015070417,2015070505,3.726006507873535,109.39000034332275,1.0,3.726006507873535,0.0,32.630001068115234,333.40057109650394,4,105.66399383544922,124.71399688720705,140.20799255371094,156.46398925781253,197.86599731445315,217.1805628251395,0,0,1,0
6073,43.00438182225657,-101.36330953972164,2015070503,2015070502,2015070507,12.852647039922388,85.13999938964844,7.0,25.021383242412625,9.605098820225413,34.75,127.66424573569368,0,72.28735234972605,88.9000015258789,102.61599731445312,116.83999633789062,152.9080047607422,169.617942535339,0,1,0,1
6074,36.89304903298042,-84.19557260502557,2015070507,2015070506,2015070518,3.1042668698849383,91.19999885559082,1.0,3.1042668698849383,0.0,40.75,455.4178832879172,6,88.09573198570588,104.60572776217124,118.20880965059874,132.79972673668243,170.60345127609926,188.5245365023405,0,0,1,1
6075,48.55637383413181,-96.1128685400908,2015070516,2015070507,2015070519,29.19058304942753,109.25999927520752,37.0,493.5189884425806,47.57549940367436,30.25,643.9572946764074,6,80.06941622577999,99.88141447060572,116.3914148219714,134.39315579959538,181.4154092677722,203.79456270027,0,0,1,0
6076,33.04361051123425,-91.41780861644752,2015070514,2015070511,2015070521,21.99534330624681,154.26999950408936,13.0,114.71058710571734,8.827441966093549,44.880001068115234,618.435274272066,9,132.27465619784255,158.18266095858473,179.7726572964754,202.827304144451,262.18709920076066,290.1190524823944,0,0,1,0
6077,35.43657790525221,-94.34880220232644,2015070522,2015070522,2015070602,62.200999919110544,176.5999984741211,3.0,94.89631435255076,5.7002317393570365,67.5,117.70258901538986,0,114.39899855501056,135.38198852539062,153.00700194582654,171.82553708033197,221.10153805689447,244.3849303126394,0,1,0,0
6078,37.2460289119145,-81.37338501235064,2015070600,2015070522,2015070604,26.769105740389406,98.01000010967256,11.0,105.54643045833116,16.38324260617269,43.25,234.1823128164298,3,71.24089436928314,84.19489311828272,94.86289601723234,105.78489308754487,133.5917893489178,147.41484260451105,0,0,0,1
6079,43.600928609776325,-100.18233758497502,2015070601,2015070600,2015070609,30.6731367350189,102.53000128269196,36.0,394.840427744778,34.85197382464798,57.5,1442.6903571981702,5,71.85686454767306,87.40316868869513,100.32999420166016,113.81917505171312,148.36316096006698,164.3651734876358,0,0,1,1
6080,48.20825832943722,-91.84239031768476,2015070600,2015070522,2015070608,2.4199979305267334,79.88999915122986,4.0,6.920004129409776,4.470505193128918,31.0,1442.6903571981702,7,77.47000122070312,94.74199676513672,109.19841221685616,124.20599365234376,162.8139953613281,180.595837355861,0,0,1,1
6081,26.81051061424955,-81.3386392621851,2015070600,2015070523,2015070606,23.369176008623185,159.0999984741211,3.0,61.78532652564661,5.225464867673202,80.0,441.15032390854935,6,135.7308224654979,164.9408220257159,189.25843362008428,214.91243658968096,280.9524236685657,311.9668118338864,0,0,1,1
6082,36.55438729739236,-77.14549906654787,2015070604,2015070520,2015070606,0.464009165763855,114.50999915599824,1.0,0.464009165763855,0.0,37.25,356.4505500252544,3,114.04598999023438,139.7726031368015,163.96772732967457,189.367728210739,258.45572564726245,296.6758183423902,0,0,0,1
6083,43.840589883031925,-96.89911414788544,2015070606,2015070603,2015070614,55.35999953746796,144.26000106334686,37.0,392.173476118375,37.21254026741092,50.5,1442.6903571981702,7,88.9000015258789,107.19149771850164,121.66600036621097,136.3979949951172,171.98527880459156,187.7623742794064,0,0,1,1
6084,44.93046633079734,-91.71849349500394,2015070616,2015070607,2015070619,81.2810595501762,175.28000330924988,115.0,2390.094046166824,81.29632101302772,42.880001068115234,1248.9978112182791,6,93.99894375907368,115.91116020383684,134.19915481382685,153.52210962411084,204.13632624182705,227.96892703958108,0,0,1,0
6085,33.74266704623376,-101.69885647763432,2015070623,2015070622,2015070710,91.17601013183597,185.4100036621093,149.0,2406.331621506052,36.67556646595693,63.130001068115234,1776.747344985229,12,94.23399353027342,117.06334556171056,135.1325381278128,154.6553340923743,206.69467271189623,231.56027753089973,0,0,1,1
6086,41.28367451184899,-90.28967688052114,2015070700,2015070622,2015070707,52.14200556278227,147.90000116825104,78.0,1117.1692290288993,81.80348472915425,56.75,1776.747344985229,6,95.75799560546876,115.0619888305664,131.06399536132812,148.08200073242188,192.2860713340051,213.8069455839265,0,0,1,1
6087,43.23226490793713,-86.07810442998107,2015070703,2015070701,2015070712,13.654009222984314,101.03000104427338,3.0,18.43541430230276,6.097299700546487,44.380001068115234,807.0941085433521,9,87.37599182128906,110.90380939401194,131.57199096679688,154.17799377441406,216.22784323938487,246.53603052637388,0,0,1,1
6088,37.08092713265415,-88.49186531153555,2015070709,2015070708,2015070712,52.67000651359558,161.89000010490415,13.0,359.89719875989624,25.951630247821065,75.25,298.22271866096395,2,109.2199935913086,129.03199768066406,145.28799438476562,162.30047052570822,205.4749492301273,225.80045593121065,0,0,0,1
6089,35.74893007450563,-94.960012410675,2015070715,2015070714,2015070723,61.132003664970384,181.01999652385712,113.0,1849.0143758788115,91.14051154153152,96.12999725341795,1555.240387067655,9,119.88799285888672,142.49398803710938,161.3343250084581,181.3234997129863,232.85952357157885,256.8123269703476,0,0,1,0
6090,39.64941254048188,-86.5652063500707,2015070718,2015070715,2015070722,90.52600574493408,184.75999927520752,38.0,1015.3721432293172,62.90540781770715,71.0,1627.008375108215,7,94.23399353027344,113.23904011325564,128.7330322013489,145.49703706905237,188.6770423029668,209.5019097111196,0,0,1,0
6091,31.61336469482104,-99.94571345764687,2015070713,2015070712,2015070800,39.86436002134546,150.28000223636627,19.0,279.95130642108774,28.063523977024875,39.130001068115234,1555.240387067655,12,110.4156422150208,137.41400146484375,159.6916377955606,184.1499938964844,251.2059783935547,284.15162925063873,0,0,1,0
6092,29.31423600670947,-103.04583366876255,2015070723,2015070713,2015070801,1.1607682442007672,64.64000022411346,1.0,1.1607682442007672,0.0,42.5,295.2689719858936,3,63.4792319799127,77.62923202936234,88.51430097176322,99.52646094549118,125.86846503415948,137.55246314206966,0,0,0,0
6093,45.74387653082471,-102.46904252362606,2015070723,2015070722,2015070803,4.502374124262559,71.88000011444092,1.0,4.502374124262559,0.0,37.25,109.84525112490412,0,67.37762599017836,82.8716292860768,95.3176284315846,108.20399475097656,140.27562098529555,154.82124624305203,0,1,0,0
6094,31.37286709776648,-99.14877996715404,2015070806,2015070803,2015070815,169.59600806236267,284.1500012874603,351.0,15832.641585287036,147.88631602976315,61.5,1460.7385720504335,12,114.55399322509766,143.00198364257812,166.87799072265625,193.38678606504115,266.23903508239334,301.8918276171611,0,0,1,1
6095,40.67382478447177,-79.79525665083588,2015070804,2015070800,2015070809,1.7340010404586792,75.13999927043915,2.0,1.928001284599304,5.978725108713958,22.1299991607666,511.77097718606086,9,73.40599822998047,87.6503292950087,99.5679931640625,112.01399230957033,144.01800537109375,159.25799560546875,0,0,1,1
6096,40.32846113568221,-88.91981160265391,2015070902,2015070817,2015070905,20.682000637054443,115.1699995994568,48.0,207.4691433957776,75.14941352394901,38.130001068115234,825.745091577327,8,94.48799896240234,112.5219955444336,127.50799560546876,143.7639923095703,186.78254292923816,208.1743112157647,0,0,1,1
6097,34.75933040539123,-101.18732238321157,2015070906,2015070904,2015070912,112.29474881211478,208.1999969482422,130.0,3673.6244101969855,72.82150393140445,49.0,629.8674348841736,8,95.9052481361274,118.8719940185547,137.5466479998408,157.47999572753906,209.2813884175004,233.5586341179281,0,0,1,1
6098,40.85241475554195,-84.48407270570294,2015070907,2015070906,2015070918,6.120004653930664,86.1299991607666,7.0,16.025448175840836,0.0,28.5,569.3281567414093,4,80.00999450683594,96.26599884033205,109.6605860247128,124.22794643977356,162.7465861152641,181.54258015483148,0,0,1,1
6099,37.021397928162976,-101.920117504244,2015071002,2015071001,2015071006,51.73400390148163,132.7599972486496,37.0,491.58156767481097,26.202542899431226,75.12999725341797,298.4622048716374,4,81.02599334716797,100.83799743652344,117.34799194335938,134.7643619882772,179.89157380694397,201.16317529624848,0,0,1,1
6100,33.68138510960546,-102.86293852287064,2015071002,2015071001,2015071010,7.895358362163279,93.63999927043916,6.0,30.71117282671717,3.96098651071569,42.0,312.3773375303382,9,85.74464090827587,104.54064175259742,118.87199401855467,133.91728156341753,176.3025982710039,196.99663218024853,0,0,1,1
6101,37.09817587568804,-92.86996455033744,2015071007,2015071000,2015071012,21.13800239562987,124.76999855041504,46.0,367.5992446488158,78.96861545659189,48.75,550.5854694623252,12,103.63199615478516,122.17399597167972,137.1264324010117,152.36642465204204,189.9164513368521,206.82257706204228,0,0,1,1
6102,42.30464196440727,-99.9121443054696,2015071104,2015071102,2015071106,10.201072185036082,89.87999999523163,9.0,53.39620651371909,4.283964227745473,53.5,165.3452929002168,0,79.67892781019555,95.25,107.94999694824222,120.65000152587892,152.28413129836449,166.508130321802,0,1,0,1
6103,34.9081161017842,-101.2634841193332,2015071100,2015071022,2015071102,30.633996963500977,125.6299991607666,2.0,31.473521252057623,4.024188994742597,63.75,130.48024699976696,0,94.99600219726562,117.19136688192329,135.2253587592277,154.2818498115763,204.3238599425582,227.94433465681263,0,1,0,0
6104,40.70107571282478,-93.1641355283342,2015071111,2015071109,2015071116,25.42201220989226,135.15000140666962,31.0,281.50085517383303,36.38764244409336,48.75,647.9646310421244,7,109.72798919677736,138.86043800714077,164.51444030607536,193.14895419432904,271.91186553800526,310.729310661498,0,0,1,0
6105,35.837059754024715,-75.97949617973723,2015071117,2015071117,2015071204,13.919079933251766,140.34999960660934,3.0,30.405087623681453,0.0,75.0,374.01638092224186,6,126.43091967335758,155.25892632740386,183.8349208365034,213.0449159606466,291.08784655872194,335.79184119120714,1,0,0,0
6106,39.39577592235351,-85.02865880872002,2015071208,2015071206,2015071213,28.861999511718736,117.0,50.0,499.36868586140736,16.732639744177437,55.880001068115234,401.0883775734074,6,88.13800048828126,102.1080017089844,113.28399658203126,123.9520034790039,149.35198974609378,160.40252963475285,0,0,1,1
6107,48.24688704815211,-99.10035349805486,2015071205,2015071204,2015071212,56.933995962142944,125.25999999046326,29.0,545.7165626574072,44.0380178044288,57.5,507.5304635583061,5,68.32600402832031,84.32799530029295,97.43493694933638,111.2519989013672,146.55799865722656,163.06413699353368,0,0,1,1
6108,39.91448076382815,-91.51478338765855,2015071206,2015071202,2015071209,17.718423711270646,121.0299986600876,10.0,57.60521699226412,24.444802535251632,49.25,330.5162693327472,7,103.31157494881694,125.11292384413112,142.63892262142738,160.67291920345866,205.8271594894153,226.3860579056237,0,0,1,1
6109,46.41795002175113,-96.12918038959435,2015071222,2015071220,2015071308,36.515997648239136,124.400000333786,29.0,180.12044961818344,39.721906041226674,45.380001068115234,303.9790214126578,4,87.88400268554688,109.72798919677736,127.6546901295746,146.59741661714327,195.3654196202231,218.01082749698185,0,0,1,0
6110,39.12510880072291,-81.41221264537558,2015071302,2015071221,2015071307,40.13800048828124,117.0999984741211,20.0,198.964989966538,11.769280628735936,77.87999725341797,131.3008795382216,0,76.96199798583986,91.43999481201172,103.37799072265628,115.82399749755862,147.8279876708985,163.06799316406253,0,1,0,1
6111,43.35241693020392,-89.09284199886139,2015071308,2015071306,2015071311,38.34865441328138,125.75999915599824,37.0,553.6808241473525,46.54077307189353,57.25,845.5211273481657,4,87.41134474271685,107.18799591064452,123.9520034790039,142.239990234375,191.29734526775843,214.91935454510207,0,0,1,1
6112,44.553312650609705,-71.42253781123458,2015071320,2015071319,2015071322,15.2076781258681,96.39000034332275,2.0,20.26535080612116,4.346856205820489,57.380001068115234,142.43982647646476,0,81.18232221745465,96.42842220439547,108.33629084181564,120.17308659138313,153.90547524944708,168.460643556614,0,1,0,0
6113,38.58339291831145,-85.25261477079982,2015071405,2015071404,2015071412,49.58475480527234,143.38999927043915,242.0,3532.177326409916,106.48733006214812,81.75,720.0970891303613,6,93.8052444651668,111.25199890136716,125.30124666243242,140.0332465402277,177.70190673741925,195.4805642378616,0,0,1,1
6114,42.33408741216723,-79.59309648841668,2015071404,2015071401,2015071413,18.823756845183595,102.3199997395277,4.0,20.44877711944952,9.58188319879001,33.959999084472656,203.12732379368413,1,83.4962428943441,101.72185955433793,115.73099497471064,129.70098786763958,178.1917449798819,198.9964821946633,0,0,0,1
6115,38.15605447439866,-100.8951014054038,2015071404,2015071401,2015071409,6.490009188652039,87.77000033855438,4.0,10.502337623667245,0.0,34.5,320.1895593318802,4,81.27999114990234,98.76516198457549,112.59788987853096,127.0,162.49067402475316,178.49268402099986,0,0,1,1
6116,45.25350674648568,-83.65257410217998,2015071410,2015071407,2015071414,16.002004504203796,80.01000010967255,4.0,29.224007368087754,9.778949375215982,38.25,578.250662999178,5,64.00799560546875,76.74088817810544,87.37599182128906,98.45021733223594,126.89821995140493,140.1062155622164,0,0,1,0
6117,39.53074302038876,-75.11616483937445,2015071413,2015071409,2015071419,0.3320033550262309,107.51999926567078,1.0,0.3320033550262309,0.0,28.0,185.5355125528777,0,107.18799591064456,131.5719909667969,153.0880985140363,176.45610554954737,239.8657108598873,273.5628936162511,0,1,0,0
6118,41.598404848199976,-77.37912102669742,2015071422,2015071421,2015071503,10.810146350873724,81.69999694824219,2.0,16.43856203596208,4.247365769068753,37.880001068115234,308.7042884515616,4,70.88985059736846,85.46905665752612,98.42305528147644,112.87720341419369,154.9197121788465,177.2998809229546,0,0,1,0
6119,37.22779219216968,-82.99066539986222,2015071500,2015071500,2015071503,23.06662800985859,100.76999640464784,1.0,23.06662800985859,0.0,69.62999725341797,774.2672410074603,3,77.70336839478924,92.68936082642986,105.23082793082176,118.69282905083485,153.97819155688754,170.99619692798126,0,0,0,1
6120,43.668326640955016,-100.01286171421356,2015071514,2015071506,2015071517,62.678800118390825,134.50999450683594,22.0,560.818115551169,47.6214983907257,41.25,290.08581054709003,2,71.83119438844511,87.602464353085,100.67706852024617,114.5031914587576,149.69906686035796,166.18153730730586,0,0,0,0
6121,29.48624618057225,-83.01445026218681,2015071512,2015071509,2015071520,20.429109022545248,176.76000022888184,3.0,27.404934239635907,5.396982158263837,52.25,497.2016053436414,8,156.3308912063366,194.5401821058556,228.0681695859628,265.08714964426554,366.3443035454506,415.8743023247475,0,0,1,0
6122,37.542087701795616,-103.0979358381078,2015071521,2015071519,2015071523,1.941026399907244,78.89000034332275,2.0,2.322444867761817,5.81394140519525,44.630001068115234,275.2741459147899,1,76.94897394341551,97.5229714409741,114.78518655824278,133.32717913694916,182.21494427206105,205.5100433568637,0,0,0,0
6123,46.2185016111837,-101.408277338932,2015071601,2015071521,2015071608,73.79999923706056,143.64999771118164,71.0,1442.8466161932142,31.736916130392235,46.0,441.5561736872581,1,69.84999847412108,87.37599182128906,102.10800170898438,117.79983580324384,158.49598693847656,177.54791430933247,0,0,0,0
6124,48.23596012432655,-93.74227095380724,2015071603,2015071603,2015071615,15.148388967208009,90.76000010967256,3.0,28.5689520167682,6.319472493599863,60.0,240.44676655114105,1,75.61161114246454,89.91600036621094,101.34600067138672,113.20360638172237,142.15960244869382,155.11360202892578,0,0,0,1
6125,42.2559791990896,-95.04816666853009,2015071607,2015071606,2015071614,118.77800035476685,222.409996509552,180.0,4068.0079624101386,23.05345530253573,109.25,784.9525201452958,6,103.63199615478516,132.07998657226565,157.22599792480472,184.9835514256613,261.18355933377256,298.77553931424137,0,0,1,1
6126,29.78613693668406,-85.24984008982352,2015071614,2015071610,2015071618,31.62753059294019,204.76999938488007,6.0,87.1995204665754,8.564005773622952,72.25,367.0079566554986,4,173.14246879193988,212.25846096833976,245.363998413086,280.9275228586812,374.9075037530164,419.6133414750328,0,0,1,0
6127,47.36483538287938,-94.89545067889844,2015071621,2015071616,2015071704,22.28848612789008,105.91000044345856,7.0,53.76401014349605,4.433108946374694,60.880001068115234,627.1588001036839,12,83.62151431556848,105.21151828285365,123.75351809974816,144.09866339077428,198.6899336617278,225.1310689632645,0,0,1,0
6128,39.67135508023741,-86.03956799377977,2015071722,2015071719,2015071803,36.68399810791016,126.5999984741211,59.0,748.5580714823681,32.646506053524575,64.5,324.3593011474516,7,89.91600036621094,107.18799591064452,121.38388135809244,136.14398193359375,173.67162215011882,191.1976231266813,0,0,1,0
6129,37.12354755887553,-100.38542856050616,2015071800,2015071722,2015071802,11.338005065917969,101.0,5.0,23.128014326095567,12.975949825753354,65.0,131.36815387751315,0,89.66199493408203,111.2519989013672,128.77798461914062,147.3199920654297,194.32101468835864,216.0076177532375,0,1,0,0
6130,40.71924608150573,-78.09466743887623,2015071807,2015071807,2015071813,14.61800360679625,95.38999915122986,21.0,128.7136243634996,21.145255117351383,32.5,448.21119716101975,2,80.77199554443361,97.14047093647096,110.85647097611884,125.72999572753908,165.2630675316252,184.8210661888518,0,0,0,1
6131,29.13254425100162,-81.44011130224783,2015071819,2015071819,2015071823,0.08599853515625,137.5,1.0,0.08599853515625,0.0,70.75,304.63818245301354,1,137.41400146484375,168.95332169424907,196.6198565241972,226.84584296307708,309.1897197265474,349.32171579766674,0,0,0,0
6132,38.878910970563766,-83.93710904017036,2015071902,2015071901,2015071907,39.448000788688645,130.37999999523163,12.0,216.308797008104,18.592220457284423,100.0,464.67084657866496,5,90.93199920654298,107.9499969482422,122.1739959716797,137.1061165584514,175.71411826743577,194.32996095068268,0,0,1,1
6133,38.515412411183405,-101.339531084499,2015071905,2015071905,2015071907,5.01835098698146,85.6299991607666,2.0,8.500353245282241,0.0,65.75,426.9442856032499,2,80.61164817378514,99.09809477420376,114.04598999023436,129.37964591548436,167.8558870066546,185.1660003662109,0,0,0,1
6134,39.64591959158635,-92.8508428273202,2015071911,2015071908,2015071918,78.4800033569336,191.509994506836,90.0,2136.110150745075,67.6344055190036,41.880001068115234,907.5791927477565,9,113.02999114990234,140.20799255371094,163.0679931640625,187.4519805908203,251.2059783935548,281.3150733687471,0,0,1,0
6135,38.44803056549819,-101.48799914344868,2015072000,2015072000,2015072005,39.728002935647964,120.49999848008156,11.0,172.36961185947985,9.27670574073024,70.62999725341797,418.7714144710278,4,80.7719955444336,99.5679931640625,114.55399322509766,130.04798889160156,168.14799499511722,185.41998291015625,0,0,1,0
6136,35.954820102339816,-77.48441687968307,2015071922,2015071921,2015072000,12.652009963989272,122.3799991607666,1.0,12.652009963989272,0.0,96.0,75.39370235539651,0,109.72798919677732,134.33355034337967,158.20955742345782,182.6868382820248,248.45405743166435,285.7920499285119,0,1,0,0
6137,40.53889775887475,-83.40984714533158,2015072000,2015071923,2015072002,4.9738148463588345,80.75,3.0,6.631931658685502,4.2225692808581154,30.5,246.0202719980492,3,75.77618515364117,90.67799377441406,103.1240005493164,116.16217401041602,150.11399841308594,165.87711861023234,0,0,0,0
6138,41.399414865938574,-78.88547308929532,2015071923,2015071923,2015072008,15.464003562927246,90.13999843597412,9.0,60.78560635887142,9.509192583264952,26.6299991607666,229.29962706263723,2,74.67599487304688,89.3433977771118,101.3460006713867,114.23539412774072,147.76338831666257,163.7653910988032,0,0,0,1
6139,44.04907179815152,-72.33773733075282,2015071920,2015071919,2015072007,8.494403689330255,89.39999961853027,2.0,8.494403689330255,0.0,46.630001068115234,372.2998593688124,4,80.90559592920002,97.66959586816486,110.74244904666531,123.69645093751664,166.8631512916922,185.40515705334843,0,0,1,1
